Year,Month,Day,Hour,CloudCover_tenths,TEMP_C,RelativeHumidity_%,StationPressure_mb,WD,WS,CeilingHeight_m
2025,3,8,15,4,18.5,62.1,962.36,66,1.86,10000
2025,3,8,16,4,17.56,69.4,962.46,68,1.94,10000
2025,3,8,17,5,17.26,71.7,962.93,109,1.86,10000
2025,3,8,18,4,14.99,78.8,963.17,138,1.84,10000
2025,3,8,19,7,14.5,82,963.71,136,1.59,10000
2025,3,8,20,8,14.14,83,963.93,103,1.18,10000
2025,3,8,21,7,13.49,85,964.1,58,0.92,10000
2025,3,8,22,5,13.19,83.9,963.79,45,1.44,10000
2025,3,8,23,4,12.69,84.6,963.82,41,1.51,10000
2025,3,8,24,5,12.4,82.9,963.71,34,2.11,10000
2025,3,9,1,6,12.38,80.6,963.3,35,2.52,10000
2025,3,9,2,7,12.37,78,963.32,39,2.44,10000
2025,3,9,3,6,11.8,77.2,963.42,43,2.12,10000
2025,3,9,4,6,11.56,75.5,963.85,48,1.26,10000
2025,3,9,5,6,11.55,75.8,964.73,70,1.34,10000
2025,3,9,6,7,12.82,71.5,965.57,65,1.46,10000
2025,3,9,7,5,14.14,68.3,965.83,45,1.06,10000
2025,3,9,8,4,15.26,62.4,966.02,19,1.3,10000
2025,3,9,9,5,17.9,54.9,966.24,45,1.36,10000
2025,3,9,10,7,18.35,55,965.89,100,1.41,10000
2025,3,9,11,9,18.38,54.2,966.16,149,2.09,10000
2025,3,9,12,9,17.44,60.8,966.06,157,1.81,10000
2025,3,9,13,9,17.05,64.7,965.92,125,2.03,10000
2025,3,9,14,10,16.58,68.1,966.06,105,1.87,10000
2025,3,9,15,8,15.53,74.6,966.07,67,0.91,10000
2025,3,9,16,6,15.94,75.3,966.11,340,0.78,10000
2025,3,9,17,6,15.88,76.5,966.84,346,1.23,10000
2025,3,9,18,4,14.42,84.9,967.27,43,1.16,10000
2025,3,9,19,3,14.35,84.1,967.58,62,1.05,10000
2025,3,9,20,3,13.97,84.6,967.98,66,1.08,10000
2025,3,9,21,3,12.88,88.8,968.24,68,1.01,10000
2025,3,9,22,5,13.23,87.5,968.35,65,1.03,10000
2025,3,9,23,7,12.52,88.6,968.42,51,1.08,10000
2025,3,9,24,9,12.72,88.4,968.56,35,1.34,10000
2025,3,10,1,8,12.93,88.2,968.39,30,1.48,10000
2025,3,10,2,6,12.62,88.5,968.28,34,1.7,10000
2025,3,10,3,2,12.09,88.8,968.52,45,1.83,10000
2025,3,10,4,3,12,87.7,969.04,55,1.91,10000
2025,3,10,5,3,12.2,86.1,969.51,62,2.11,10000
2025,3,10,6,4,13.69,82.2,970.24,66,1.89,10000
2025,3,10,7,4,14.72,78.4,970.55,79,1.06,10000
2025,3,10,8,6,14.94,75.9,971.17,126,0.72,10000
2025,3,10,9,6,16.74,70.7,971.24,193,0.71,10000
2025,3,10,10,5,16.82,71.7,971.18,226,1.01,10000
2025,3,10,11,5,18.77,55.6,971.31,197,1.26,10000
2025,3,10,12,5,18.48,56.8,970.58,218,1.64,10000
2025,3,10,13,4,18.52,56.5,970.38,223,1.78,10000
2025,3,10,14,6,17.92,61.7,970.12,226,1.57,10000
2025,3,10,15,7,16.17,70.3,970.24,224,1.1,10000
2025,3,10,16,6,15.84,71.5,970.59,160,0.96,10000
2025,3,10,17,7,15.17,78.1,971.29,186,1.29,10000
2025,3,10,18,7,13.7,86.5,971.91,184,1.39,10000
2025,3,10,19,6,13.77,86.9,972.21,171,1.36,10000
2025,3,10,20,4,13.98,86.1,972.86,154,1.25,10000
2025,3,10,21,5,13.38,88.8,972.76,135,1.07,10000
2025,3,10,22,4,13.69,87.8,973.06,107,1.02,10000
2025,3,10,23,4,13.14,88.7,973.05,80,1.35,10000
2025,3,10,24,5,13.38,88.4,972.7,60,0.9,10000
2025,3,11,1,4,13.47,87.3,972.59,38,0.94,10000
2025,3,11,2,4,13.15,88.2,972.43,32,1.37,10000
2025,3,11,3,4,12.65,89.2,972.79,40,1.34,10000
2025,3,11,4,4,12.8,88.5,973.38,42,1.44,10000
2025,3,11,5,4,12.83,87.6,973.74,47,1.66,10000
2025,3,11,6,3,14.85,81.4,974.37,49,1.89,10000
2025,3,11,7,4,15.88,74.7,974.52,38,1.36,10000
2025,3,11,8,4,16.52,72.7,975.09,11,1.15,10000
2025,3,11,9,6,18.9,62.5,974.7,338,1.14,10000
2025,3,11,10,6,19.01,62,974.53,315,1.37,10000
2025,3,11,11,6,20.19,49.1,973.91,292,2.26,10000
2025,3,11,12,5,20.16,50,973.22,289,2.82,10000
2025,3,11,13,4,19.68,51.9,973.14,289,2.91,10000
2025,3,11,14,5,19.31,53.9,972.85,293,2.99,10000
2025,3,11,15,4,18.05,59.5,972.79,292,2.29,10000
2025,3,11,16,4,17.32,63.7,973.03,278,1.58,10000
2025,3,11,17,4,16.64,67.9,973.47,294,1.89,10000
2025,3,11,18,3,14.87,77.7,974.13,309,2.01,10000
2025,3,11,19,2,14.63,78.9,974.21,327,1.82,10000
2025,3,11,20,1,15.65,73.4,974.45,358,1.53,10000
2025,3,11,21,0,14.05,78,974.35,24,1.44,10000
2025,3,11,22,0,13.91,78.2,974.35,40,1.22,10000
2025,3,11,23,0,12.29,82.5,974.44,46,1.36,10000
2025,3,11,24,0,12.19,82.6,974.24,48,1.5,10000
2025,3,12,1,0,11.86,83.9,974.22,46,1.67,10000
2025,3,12,2,0,11.67,83.5,973.83,47,1.76,10000
2025,3,12,3,0,11.11,83.5,974.14,47,1.92,10000
2025,3,12,4,0,11.03,83.4,974.69,48,2.04,10000
2025,3,12,5,0,11.44,82.3,974.72,48,2.44,10000
2025,3,12,6,0,15.35,70.8,975.06,42,2.42,10000
2025,3,12,7,0,16.44,63.4,975.15,21,1.9,10000
2025,3,12,8,0,16.74,62.4,974.98,353,2.52,10000
2025,3,12,9,0,20.55,52.6,974.76,339,3,10000
2025,3,12,10,0,21.06,51.3,974.27,331,3.1,10000
2025,3,12,11,0,22.83,41.4,973.36,326,3.3,10000
2025,3,12,12,0,23.14,40,972.55,323,3.22,10000
2025,3,12,13,0,23.49,39.1,972.23,318,3.23,10000
2025,3,12,14,0,23.57,39,972.02,314,3.32,10000
2025,3,12,15,0,22.42,40.2,971.92,303,2.57,10000
2025,3,12,16,0,21.1,47.6,972.1,289,2.41,10000
2025,3,12,17,0,19.55,55.8,972.13,295,2.63,10000
2025,3,12,18,0,16.34,64.3,972.74,309,2.5,10000
2025,3,12,19,0,16.27,65,972.81,331,2.5,10000
2025,3,12,20,0,16.6,62.4,973.27,0,2.21,10000
2025,3,12,21,0,15.66,62.7,973.25,19,1.81,10000
2025,3,12,22,0,15.29,62.7,973.53,30,1.79,10000
2025,3,12,23,0,13.27,65.4,973.87,35,1.88,10000
2025,3,12,24,0,13.32,65.7,973.64,41,2.09,10000
2025,3,13,1,0,12.99,66.3,973.13,46,2.11,10000
2025,3,13,2,0,12.8,68.1,972.87,49,2.1,10000
2025,3,13,3,0,11.99,69.2,972.89,50,2.19,10000
2025,3,13,4,0,11.45,74.3,973.38,52,2.32,10000
2025,3,13,5,0,11.9,72,973.42,54,2.68,10000
2025,3,13,6,0,15.5,61.6,973.89,51,2.82,10000
2025,3,13,7,0,18.15,56.2,974.16,38,1.91,10000
2025,3,13,8,0,20.61,48.2,973.95,18,1.9,10000
2025,3,13,9,0,22.5,39.4,973.66,10,2.12,10000
2025,3,13,10,0,23.79,33.7,973.21,1,1.74,10000
2025,3,13,11,0,24.95,29.2,972.54,320,1.77,10000
2025,3,13,12,0,25.49,27.4,971.85,314,2.04,10000
2025,3,13,13,0,26,27,971.53,311,2.26,10000
2025,3,13,14,0,25.66,28.3,971.09,306,2.49,10000
2025,3,13,15,0,24.92,30.5,970.91,292,2.28,10000
2025,3,13,16,0,21.55,45.9,971.08,290,2.63,10000
2025,3,13,17,2,17.19,58.2,971.23,302,2.67,10000
2025,3,13,18,5,16.11,61.8,971.62,320,2.63,10000
2025,3,13,19,8,16.07,61.4,971.92,341,2.61,10000
2025,3,13,20,7,16.62,57.2,971.83,7,2.19,10000
2025,3,13,21,6,15.49,57,971.69,27,1.88,10000
2025,3,13,22,2,14.17,57.9,971.9,38,1.74,10000
2025,3,13,23,0,13.69,59.1,972.15,49,1.48,10000
2025,3,13,24,0,13.18,60.3,972.19,53,1.41,10000
2025,3,14,1,0,12.78,63.4,971.76,53,1.54,10000
2025,3,14,2,0,12.22,65.4,972.06,53,1.69,10000
2025,3,14,3,0,11.41,67.6,971.84,55,2.05,10000
2025,3,14,4,0,11.18,69.2,972.2,56,2.32,10000
2025,3,14,5,0,11.62,65.3,972.31,56,2.67,10000
2025,3,14,6,0,14.88,55.4,972.97,53,2.83,10000
2025,3,14,7,0,18.32,50.3,973.24,45,1.91,10000
2025,3,14,8,0,21.33,39.7,973.21,19,1.49,10000
2025,3,14,9,0,23.3,33.7,972.99,344,1.68,10000
2025,3,14,10,0,25.05,29.3,972.46,328,1.74,10000
2025,3,14,11,0,26.08,25.7,971.88,321,1.9,10000
2025,3,14,12,0,26.79,24.1,970.89,309,1.75,10000
2025,3,14,13,0,27.14,22.7,970.6,300,1.75,10000
2025,3,14,14,0,27.2,22.9,970.07,290,2.01,10000
2025,3,14,15,0,26.04,25.8,970.24,279,2.12,10000
2025,3,14,16,4,21.27,43.5,970.06,281,2.51,10000
2025,3,14,17,8,17.86,50.6,970.11,293,2.55,10000
2025,3,14,18,9,16.56,56.6,970.5,310,2.68,10000
2025,3,14,19,10,16.29,55.3,970.63,328,2.67,10000
2025,3,14,20,10,16.57,52.2,970.73,347,2.51,10000
2025,3,14,21,10,16.8,51.2,970.95,7,2.21,10000
2025,3,14,22,10,16.26,50.7,971.03,25,1.83,10000
2025,3,14,23,10,15.47,53.3,971.2,45,1.55,10000
2025,3,14,24,10,14.43,55.8,970.88,55,1.72,10000
2025,3,15,1,10,14.06,58,970.79,59,1.97,10000
2025,3,15,2,10,12.74,62.1,970.49,59,2.24,10000
2025,3,15,3,10,12.18,62,970.44,60,2.34,10000
2025,3,15,4,10,12.16,62.8,970.9,59,2.4,10000
2025,3,15,5,10,13.04,62,971.03,56,2.71,10000
2025,3,15,6,10,15.03,55.2,971.79,52,2.91,10000
2025,3,15,7,10,18.11,51.6,972.01,44,2.24,10000
2025,3,15,8,10,21.26,41.5,972.21,26,1.74,10000
2025,3,15,9,10,23.43,33.3,972.13,2,1.65,10000
2025,3,15,10,9,25.33,29.2,971.61,342,1.53,10000
2025,3,15,11,7,28.2,21.5,970.91,342,1.27,10000
2025,3,15,12,2,28.51,21.1,970.31,328,0.98,10000
2025,3,15,13,0,28.63,20.6,970.08,306,1.04,10000
2025,3,15,14,0,28.73,20.5,970.11,293,1.6,10000
2025,3,15,15,0,27.35,22.6,970.31,281,1.7,10000
2025,3,15,16,0,24.79,34.2,970.29,279,2.3,10000
2025,3,15,17,0,21.79,43.2,970.59,292,2.51,10000
2025,3,15,18,0,20.09,44.5,971.27,319,2.69,10000
2025,3,15,19,0,20.82,39.4,971.61,349,2.52,10000
2025,3,15,20,0,20.4,39.8,971.94,15,2.19,10000
2025,3,15,21,0,18.29,43.9,972.13,39,1.66,10000
2025,3,15,22,0,17.96,42.3,971.93,55,1.66,10000
2025,3,15,23,0,15.62,50.8,972.14,59,1.79,10000
2025,3,15,24,0,15.12,54.4,971.62,57,2.14,10000
2025,3,16,1,0,15.52,53,971.19,56,2.61,10000
2025,3,16,2,0,15.11,52.2,971.2,58,2.97,10000
2025,3,16,3,0,14.37,52.1,971.16,58,3.21,10000
2025,3,16,4,0,14.55,50.2,971.49,56,3.41,10000
2025,3,16,5,0,15.75,43.7,971.73,56,3.81,10000
2025,3,16,6,0,19.92,35.2,972.16,54,3.87,10000
2025,3,16,7,0,21.61,34.6,972.53,50,3.05,10000
2025,3,16,8,0,23.11,32,972.3,48,2.7,10000
2025,3,16,9,0,27.92,22.2,972.32,54,2.39,10000
2025,3,16,10,0,28.47,20.5,971.83,77,1.51,10000
2025,3,16,11,0,30.13,15,971.01,81,0.33,10000
2025,3,16,12,0,30.23,14.7,970.28,252,0.37,10000
2025,3,16,13,0,30.45,15,969.68,256,0.74,10000
2025,3,16,14,0,30.51,14.1,969.47,247,1.04,10000
2025,3,16,15,0,28.68,19.1,969.35,233,1.41,10000
2025,3,16,16,0,25.49,32.8,969.58,221,2.17,10000
2025,3,16,17,0,23.1,37.2,969.5,206,2.22,10000
2025,3,16,18,0,19.63,47.3,970.38,188,2.12,10000
2025,3,16,19,0,19.37,51.3,970.43,169,1.98,10000
2025,3,16,20,0,19.52,53.6,970.85,153,1.89,10000
2025,3,16,21,0,17.5,59.2,971.01,132,1.98,10000
2025,3,16,22,0,17.32,61.2,971.18,120,2.52,10000
2025,3,16,23,0,16.68,60.9,971.28,120,2.84,10000
2025,3,16,24,0,16.44,63.1,971.06,114,2.78,10000
2025,3,17,1,0,16.7,66.4,970.61,108,2.79,10000
2025,3,17,2,0,16.7,67.1,970.34,103,2.81,10000
2025,3,17,3,1,15.28,72.3,970.41,97,2.73,10000
2025,3,17,4,1,15.07,72.1,970.31,91,2.73,10000
2025,3,17,5,1,15.59,68.2,970.55,88,2.94,10000
2025,3,17,6,1,20.19,52.7,970.73,96,2.89,10000
2025,3,17,7,2,20.93,49.5,970.77,125,2.35,10000
2025,3,17,8,3,21.57,46.7,970.42,162,2.57,10000
2025,3,17,9,2,26.15,34.6,970.29,182,2.51,10000
2025,3,17,10,1,26.76,30.5,969.74,203,2.45,10000
2025,3,17,11,5,29.02,21.3,968.72,235,1.89,10000
2025,3,17,12,5,29.24,19.1,967.82,244,2.51,10000
2025,3,17,13,8,29.42,18.2,967.28,245,2.95,10000
2025,3,17,14,8,29.26,18.7,967.24,239,3.16,10000
2025,3,17,15,9,27.46,19.6,967.04,229,3.01,10000
2025,3,17,16,8,26.74,22.5,967.01,217,2.35,10000
2025,3,17,17,9,24.69,29.9,967.14,208,2.47,10000
2025,3,17,18,9,20.84,42.8,967.79,200,2.51,10000
2025,3,17,19,10,20.24,47.9,968.13,190,2.49,10000
2025,3,17,20,10,19.97,49.2,968.19,174,2.17,10000
2025,3,17,21,9,17.99,54.4,968.23,157,1.75,10000
2025,3,17,22,8,18,53.2,968.33,138,1.56,10000
2025,3,17,23,8,17.47,55.1,968.76,130,1.83,10000
2025,3,17,24,9,16.42,57.5,968.49,119,2.16,10000
2025,3,18,1,10,17.08,54.4,967.92,109,2.38,10000
2025,3,18,2,10,17.03,53.3,967.8,105,2.69,10000
2025,3,18,3,9,16.32,54.9,967.53,103,2.79,10000
2025,3,18,4,10,16.39,54.1,967.82,102,2.8,10000
2025,3,18,5,10,16.73,52.5,967.71,104,3.23,10000
2025,3,18,6,10,20.65,43.6,967.95,110,3.35,10000
2025,3,18,7,9,22.03,39.4,968.31,128,3.05,10000
2025,3,18,8,6,23.19,34.1,968.12,152,3.8,10000
2025,3,18,9,2,27.32,22.8,968.11,168,4.57,10000
2025,3,18,10,0,28.19,19.1,967.49,181,5.31,10000
2025,3,18,11,4,27.93,18.9,966.44,188,5.38,10000
2025,3,18,12,8,27.92,18.7,965.78,189,5.59,10000
2025,3,18,13,10,27.76,19.2,965.88,196,5.95,10000
2025,3,18,14,10,27.3,20.1,965.28,185,5.39,10000
2025,3,18,15,10,25.84,21.6,965.6,177,4.83,10000
2025,3,18,16,10,25.95,20.5,965.44,176,4.11,10000
2025,3,18,17,10,25.64,22,965.79,165,3.45,10000
2025,3,18,18,9,23.13,28.8,966.27,138,3.21,10000
2025,3,18,19,10,23.01,29.5,965.97,122,3.56,10000
2025,3,18,20,8,22.74,31.2,966.01,116,3.96,10000
2025,3,18,21,9,21.62,34.3,965.68,112,4.27,10000
2025,3,18,22,10,21.86,33.4,965.49,110,4.55,10000
2025,3,18,23,2,20.46,35.9,965.16,118,4.49,10000
2025,3,18,24,2,20.07,36,964.88,134,4.44,10000
2025,3,19,1,5,20,36.7,964.73,141,4.51,10000
2025,3,19,2,5,19.96,37.3,964.18,135,4.78,10000
2025,3,19,3,4,19.9,36.9,964.28,129,5.21,10000
2025,3,19,4,4,20.32,35.3,964.32,134,5.34,10000
2025,3,19,5,8,21.15,32.2,964.53,140,5.63,10000
2025,3,19,6,9,22.75,28.8,965.1,144,5.7,10000
2025,3,19,7,10,23.41,29,964.85,150,7.33,10000
2025,3,19,8,10,23.81,30.6,964.55,156,9.03,10000
2025,3,19,9,10,26.41,27.5,964.15,163,9.55,10000
2025,3,19,10,9,26.32,28.6,963.69,173,9.52,10000
2025,3,19,11,8,27.47,27.5,962.43,179,8.95,10000
2025,3,19,12,7,27.77,27.5,961.81,184,8.56,10000
2025,3,19,13,5,27.65,27.5,961.53,187,8.34,10000
2025,3,19,14,5,27.69,25.9,961.11,194,8.04,10000
2025,3,19,15,2,26.63,24.1,961.16,201,6.9,10000
2025,3,19,16,0,26.53,20.8,961.27,212,4.8,10000
2025,3,19,17,0,25.76,21.6,961.35,223,3.38,10000
2025,3,19,18,1,22.47,27.4,962.05,226,2.74,10000
2025,3,19,19,0,21.51,28.9,962.16,209,1.67,10000
2025,3,19,20,0,20.63,30.6,962.98,172,1.51,10000
2025,3,19,21,0,19.67,32.7,963.13,140,1.3,10000
2025,3,19,22,0,18.11,36.7,963.13,116,1.4,10000
2025,3,19,23,0,18.46,33.9,961.7,124,1.9,10000
2025,3,19,24,0,18.47,35.2,961.39,100,2.09,10000
2025,3,20,1,1,18.44,34.5,960.82,96,2.35,10000
2025,3,20,2,3,18.29,34.3,961.15,118,2.97,10000
2025,3,20,3,6,18.78,31.4,961.26,147,4.7,10000
2025,3,20,4,8,19.76,31.4,962.12,168,5.98,10000
2025,3,20,5,9,20.35,31.9,962.82,176,5.19,10000
2025,3,20,6,9,20.08,37.5,964.03,190,4.29,10000
2025,3,20,7,10,19.03,41.4,964.83,201,3.25,10000
2025,3,20,8,9,18.48,43.7,965.29,188,3.07,10000
2025,3,20,9,9,20.01,40.5,966,177,4.03,10000
2025,3,20,10,8,19.65,41.5,965.36,174,4.76,10000
2025,3,20,11,6,20.28,38.9,964.81,177,4.36,10000
2025,3,20,12,2,21.07,35.7,964.15,182,4.18,10000
2025,3,20,13,1,21.66,32.6,963.42,196,4.71,10000
2025,3,20,14,0,21.63,29.8,963.34,205,4.99,10000
2025,3,20,15,0,20.66,28.2,963.41,212,4.94,10000
2025,3,20,16,0,20.42,25.2,964.03,216,4.25,10000
2025,3,20,17,0,20.08,21.4,964.51,211,3.35,10000
2025,3,20,18,0,17.28,26.8,965.62,196,2.85,10000
2025,3,20,19,0,16.47,29.1,966.5,185,2.75,10000
2025,3,20,20,0,15.95,30.7,967.05,175,2.5,10000
2025,3,20,21,0,14.7,34.3,967.14,155,2.13,10000
2025,3,20,22,0,14.45,36,967.34,124,2.17,10000
2025,3,20,23,0,13.6,37.2,966.34,109,2.41,10000
2025,3,20,24,1,13.68,37.4,966.48,106,2.87,10000
2025,3,21,1,2,13.8,37.1,965.96,109,3.24,10000
2025,3,21,2,2,13.82,37.1,966.09,111,3.33,10000
2025,3,21,3,3,13.33,40.3,966.38,119,2.43,10000
2025,3,21,4,4,13.19,43.1,966.7,149,1.47,10000
2025,3,21,5,5,13.38,44.9,967.72,193,1.36,10000
2025,3,21,6,5,14.42,48.8,968.65,225,1.06,10000
2025,3,21,7,6,14.61,53.7,969.12,258,0.86,10000
2025,3,21,8,7,14.86,55.6,969.46,226,1.19,10000
2025,3,21,9,7,16.55,50.9,969.51,211,1.65,10000
2025,3,21,10,7,16.36,51.6,969.11,211,1.74,10000
2025,3,21,11,5,16.79,48.9,967.86,197,2.05,10000
2025,3,21,12,5,17.43,46.2,967.36,195,2.42,10000
2025,3,21,13,6,17.59,44.6,967.02,191,3.1,10000
2025,3,21,14,6,17.68,44.2,967.06,189,3.42,10000
2025,3,21,15,4,16.76,43.5,967.04,191,3.49,10000
2025,3,21,16,2,16.59,41.2,967.21,197,3.08,10000
2025,3,21,17,1,16.42,38.6,967.73,209,2.73,10000
2025,3,21,18,1,13.96,40.2,968.77,232,2.66,10000
2025,3,21,19,1,13.6,38.2,969.1,256,2.31,10000
2025,3,21,20,0,12.83,38,969.51,289,1.88,10000
2025,3,21,21,1,12.16,38,969.33,315,1.85,10000
2025,3,21,22,3,12.11,35.2,969.73,334,1.79,10000
2025,3,21,23,2,9.61,47.6,969.23,341,2.07,10000
2025,3,21,24,1,9.92,46,969.06,339,1.66,10000
2025,3,22,1,0,9.27,47.7,969.12,311,1.52,10000
2025,3,22,2,0,8.87,48.1,968.82,309,1.6,10000
2025,3,22,3,0,7.64,50.9,969.16,321,2.16,10000
2025,3,22,4,0,7.51,52.9,969.17,336,2.32,10000
2025,3,22,5,0,8.48,51.6,969.85,349,1.8,10000
2025,3,22,6,0,13.52,36.9,970.54,325,2,10000
2025,3,22,7,0,14.53,31,971.14,304,3.29,10000
2025,3,22,8,0,14.49,35.9,971.43,287,3.65,10000
2025,3,22,9,0,16.82,27.1,971.35,274,3.51,10000
2025,3,22,10,0,17.45,25.2,971.36,261,3.41,10000
2025,3,22,11,2,17.43,24.6,971.09,253,2.85,10000
2025,3,22,12,0,17.58,24.2,971.01,255,3.34,10000
2025,3,22,13,0,17.6,23.8,970.54,259,3.65,10000
2025,3,22,14,0,17.55,23.2,970.68,264,3.79,10000
2025,3,22,15,0,16.36,25.2,970.56,270,3.95,10000
2025,3,22,16,0,15.82,24.2,970.62,274,3.59,10000
2025,3,22,17,0,15.06,24.5,971.25,274,3,10000
2025,3,22,18,0,12.27,31.8,972.31,275,2.74,10000
2025,3,22,19,0,11.8,32.9,972.46,272,2.37,10000
2025,3,22,20,0,11.06,35.3,973.03,268,2.13,10000
2025,3,22,21,0,9.39,39.2,972.95,264,2.13,10000
2025,3,22,22,0,9.4,37.3,973.4,266,2.55,10000
2025,3,22,23,0,8.89,37.5,973.33,292,2.27,10000
2025,3,22,24,0,9.74,32.5,973.53,327,1.77,10000
2025,3,23,1,0,9.85,31.6,973.36,7,1.46,10000
2025,3,23,2,0,9.05,35.2,973.59,24,1.31,10000
2025,3,23,3,0,6.7,45.7,973.83,46,1.1,10000
2025,3,23,4,0,6.58,44.9,974.3,66,0.89,10000
2025,3,23,5,0,7.02,45.2,974.59,77,0.95,10000
2025,3,23,6,0,12.54,35.2,975.5,42,0.25,10000
2025,3,23,7,0,13.69,35.2,975.61,282,1.8,10000
2025,3,23,8,0,14.01,35.5,975.84,286,3.06,10000
2025,3,23,9,0,16.71,28.3,975.92,280,3.36,10000
2025,3,23,10,0,16.97,28.4,975.48,276,3.57,10000
2025,3,23,11,0,17.88,25.7,975.32,287,3.99,10000
2025,3,23,12,0,18.14,25.6,975,289,4.1,10000
2025,3,23,13,0,18.18,25.1,974.41,290,4.16,10000
2025,3,23,14,0,18.21,24,974.48,288,4.19,10000
2025,3,23,15,0,17.46,24.5,974.35,287,4.05,10000
2025,3,23,16,0,17.18,22.2,974.24,277,3.05,10000
2025,3,23,17,0,15.83,26.9,974.5,263,2.55,10000
2025,3,23,18,0,12.94,36.3,975.04,259,2.44,10000
2025,3,23,19,0,13.47,32.4,975.39,259,2.27,10000
2025,3,23,20,0,14.22,28.2,975.39,264,2.44,10000
2025,3,23,21,0,11.94,36.2,975.67,269,2.52,10000
2025,3,23,22,0,10.76,39.8,975.6,274,2.11,10000
2025,3,23,23,0,10.55,32.8,975.81,301,1.29,10000
2025,3,23,24,0,10.3,35.2,975.71,349,1.15,10000
2025,3,24,1,0,9.33,38.8,975.46,27,1.43,10000
2025,3,24,2,0,8.18,42.7,975.28,44,1.31,10000
2025,3,24,3,0,6.28,48.9,975.73,41,1.13,10000
2025,3,24,4,0,6.61,48.9,976.49,40,1.11,10000
2025,3,24,5,0,7.04,48.7,976.61,43,1.7,10000
2025,3,24,6,0,12.41,37.2,977.02,39,1.21,10000
2025,3,24,7,0,13.85,32.7,977.21,352,1.09,10000
2025,3,24,8,0,14.16,31.8,977.37,311,1.47,10000
2025,3,24,9,0,17.5,24.2,977.44,297,1.63,10000
2025,3,24,10,0,17.96,23.6,976.52,300,1.43,10000
2025,3,24,11,0,19.58,19.7,976.01,308,1.14,10000
2025,3,24,12,0,19.88,18.8,975.67,299,1.52,10000
2025,3,24,13,0,20.25,18.3,975.22,299,2.17,10000
2025,3,24,14,0,20.39,17.8,975.17,304,2.37,10000
2025,3,24,15,0,19.72,19,974.81,304,2.41,10000
2025,3,24,16,0,19.76,15.7,974.94,288,2.09,10000
2025,3,24,17,0,18.08,18.3,974.81,276,2.5,10000
2025,3,24,18,0,14.96,24.5,975.52,281,2.8,10000
2025,3,24,19,0,14.75,23.9,975.98,297,2.55,10000
2025,3,24,20,0,14.16,25.1,975.99,324,2.41,10000
2025,3,24,21,0,12.87,27.4,975.9,357,2.22,10000
2025,3,24,22,0,12.25,28.1,975.8,21,2.07,10000
2025,3,24,23,0,11.27,30.3,975.86,49,2.09,10000
2025,3,24,24,0,11.23,30.6,975.4,51,2.07,10000
2025,3,25,1,0,10.68,32.2,975.39,56,1.95,10000
2025,3,25,2,0,9.99,34.1,974.87,60,1.89,10000
2025,3,25,3,0,8.88,38.9,975.07,64,1.97,10000
2025,3,25,4,0,9.04,39.6,975.39,66,2.25,10000
2025,3,25,5,0,9.95,38.8,975.22,68,2.92,10000
2025,3,25,6,0,15.94,26.4,975.29,69,2.23,10000
2025,3,25,7,0,17.82,23.3,975.62,61,1.23,10000
2025,3,25,8,0,18.03,24.1,975.8,29,0.76,10000
2025,3,25,9,0,21.29,19.1,975.28,358,0.5,10000
2025,3,25,10,0,21.98,17.9,974.51,322,0.47,10000
2025,3,25,11,0,23.62,14.2,973.65,313,1.41,10000
2025,3,25,12,0,24,13.1,973.37,309,2.01,10000
2025,3,25,13,1,24.19,12.5,972.45,307,2.06,10000
2025,3,25,14,1,24.32,11.8,971.93,303,1.88,10000
2025,3,25,15,0,23.24,11.9,971.71,291,1.75,10000
2025,3,25,16,2,23.33,6.9,971.86,280,1.76,10000
2025,3,25,17,7,21.24,11.1,971.92,274,2.06,10000
2025,3,25,18,7,20.28,11,972.26,272,2.18,10000
2025,3,25,19,2,17.38,15.9,972.5,284,2.68,10000
2025,3,25,20,0,16.97,14.8,972.89,304,2.66,10000
2025,3,25,21,0,16.24,15.8,972.26,339,2.77,10000
2025,3,25,22,2,15.71,16.5,971.6,23,1.94,10000
2025,3,25,23,0,13.6,23.1,971.4,46,1.89,10000
2025,3,25,24,5,12.72,25.8,971.58,49,2.01,10000
2025,3,26,1,6,12.21,26.3,971,60,1.92,10000
2025,3,26,2,6,11.67,28.3,970.5,65,1.87,10000
2025,3,26,3,1,11.6,29.8,970.72,62,2.1,10000
2025,3,26,4,0,11.04,31.9,970.55,66,2.52,10000
2025,3,26,5,0,12.89,30.6,970.35,72,3.4,10000
2025,3,26,6,0,16.11,25.4,970.25,75,2.22,10000
2025,3,26,7,0,19.51,20.7,971.23,34,0.25,10000
2025,3,26,8,0,21.83,17.6,971.24,275,1.08,10000
2025,3,26,9,0,23.21,15.8,971.12,293,1.37,10000
2025,3,26,10,0,24.35,14.3,970.48,293,1.26,10000
2025,3,26,11,5,24.85,13.5,969.93,302,1.89,10000
2025,3,26,12,7,25.52,12.3,969.02,298,1.8,10000
2025,3,26,13,8,25.47,13.8,968.15,297,1.68,10000
2025,3,26,14,8,25.39,13,967.83,286,1.89,10000
2025,3,26,15,5,24.84,11.7,967.59,275,2.09,10000
2025,3,26,16,5,23.66,13.5,967.72,267,2.03,10000
2025,3,26,17,6,20.54,20.1,967.62,259,2.24,10000
2025,3,26,18,7,19.08,22.7,968.2,261,2.15,10000
2025,3,26,19,9,18.81,23.5,968.39,263,2.44,10000
2025,3,26,20,7,20.63,20.9,968.64,270,2.4,10000
